title,authors,tags,quality_rating,rating_label,key_review,confidence,reading_status,date_added
小說面面觀,E.M.Forster,#台版、1. theorie litteraire,5.0,文學批評正典,1927 年 Cambridge 講座，英美小說批評基石，flat/round character 概念創始，近百年持續引用,推測,,2026-03-24 08:06:01.503046
一個青年小說家的自白,Umberto Eco,#台版、1. theorie litteraire,4.0,學術佳作,Richard Ellmann Lectures 系列，Harvard UP 出版，Eco 晚年創作論述，學術與普及兼具,推測,,2026-03-24 08:06:01.538301
存在主義及其他,陳嘉映,#中譯、2. philosophy,4.0,名家哲學文集,中國哲學名家陳嘉映的存在主義文集,推測,,2026-03-24 08:06:02.769724
北歐時間：世界第一幸福國度教會我的事,日暮 Inko,#台版、1. non-fiction/散文,3.0,生活風格隨筆,北歐生活觀察隨筆，輕量好讀,推測,,2026-03-27 11:02:33.010175
書怎麼讀都有趣,青山南,#中譯、1. BoB,3.0,名家書話,日本翻譯家青山南的閱讀隨筆,推測,read,2026-03-27 11:02:33.325202
卜洛克的小說學堂,Lawrence Block,#台版、1. BoB,3.0,寫作工具書,推理小說寫作技巧指南，推理圈口碑好但非文學經典，屬實用寫作工具書 (Telling Lies for Fun and Profit),推測,,2026-03-29 09:32:24.403176
少年蒙歌,Douglas Stuart,#台版、1. fiction,4.0,領域重要作品,2020 布克獎得主，處女作即獲文學最高榮譽，評論界高度讚揚 (Shuggie Bain),推測,,2026-03-29 09:32:24.477953
屈服,Michel Houellebecq,#台版、1. fiction,4.0,領域重要作品,法國當代最具影響力文學作家，普龔古爾獎得主，英語評論界高度關注 (Submission),推測,,2026-03-29 09:32:24.510539
蘇拉,Toni Morrison,#台版、1. fiction,5.0,文學正典,1993 諾貝爾文學獎得主重要作品，美國大學文學課必讀，非裔美國文學正典 (Sula),推測,,2026-03-29 09:32:24.730414
科學怪人,Mary Shelley,#台版、1. fiction、📚fundamental reading list,5.0,文學正典,1818 年出版，公認史上第一部科幻小說，西方文學正典，影響無數後世作品,推測,,2026-03-29 09:32:25.860419
供應鏈戰爭,Ed Conway,#台版、2. monde,3.0,暢銷佳作,Sky News 財經記者著作，探討原物料與供應鏈，獲好評但無學術地位 (Material World),推測,,2026-03-30 08:42:20.838806
維特根斯坦文集（套裝全8卷）,Ludwig Wittgenstein,#中譯、2. philosophy,5.0,學科經典,哲學系必備學術資料，涵蓋《邏輯哲學論》至《哲學研究》等核心文本,推測,,2026-03-30 08:42:20.889946
邏輯哲學論及其他,Ludwig Wittgenstein,#中譯、2. philosophy,5.0,哲學正典,維根斯坦早期代表作，20 世紀最重要哲學文本之一，分析哲學奠基之作 (Tractatus Logico-Philosophicus),推測,,2026-03-30 08:42:21.044234
信任,Hernan Diaz,#台版、1. fiction,4.0,領域重要作品,2023 普立茲小說獎得主，結構創新備受評論界讚譽，重要當代文學獎項認可 (Trust),推測,,2026-03-30 09:13:26.788457
魂斷威尼斯,Thomas Mann,#台版、1. classic,5.0,文學正典,1929 諾貝爾文學獎得主中篇代表作，德語文學最重要中篇之一，西方正典 (Death in Venice),推測,,2026-03-30 09:14:11.126854
萬有引力之虹,Thomas Pynchon,#中譯、1. classic,5.0,文學正典,後現代主義里程碑，常居百大美國小說之列，National Book Award 決選 (Gravity's Rainbow),推測,,2026-04-10 04:07:14.663930
魔鬼的法則,Jo Nesbo,#台版、1. fiction,3.0,暢銷佳作,哈利霍勒犯罪系列，北歐犯罪類型代表，娛樂性高但非文學經典 (The Devil's Star),推測,,2026-04-10 04:07:14.687752
伊凡．伊里奇之死,Leo Tolstoy,#台版、紙本書,5.0,文學正典,托爾斯泰晚期傑作,推測,,2026-04-10 04:07:14.755690
福家警候補的問候;福家警部補の挨拶,大倉崇裕,#台版、1. fiction,3.0,系列推理佳作,大倉崇裕倒敘推理系列首作，影視化人氣,推測,read,2026-04-10 04:07:14.803440
瑪麗迷宮,Lauren Groff,#台版、1. fiction,4.0,領域重要作品,2022 Women's Prize for Fiction 入圍，Groff 為當代美國文學重要聲音，好評如潮但尚未成正典 (Matrix),推測,,2026-04-10 04:07:14.814602
毀滅前的香格里拉,凪良汐,#台版、1. fiction,3.0,話題名家作品,本屋大賞雙冠作家凪良汐的末日題材，好評,推測,read,2026-04-10 04:07:14.832896
無意義的意義,泉谷閑示,#中譯、2. philosophy,3.0,心理隨筆,日本精神科醫師泉谷閑示的意義論隨筆,推測,,2026-04-10 04:07:14.890986
微物之神,Arundhati Roy,#台版、1. classic,5.0,文學正典,1997 布克獎得主，南亞文學最重要當代英語小說，全球大學文學課必讀 (The God of Small Things),推測,,2026-04-10 04:07:14.904021
小說家的休日時光,三島由紀夫,#台版、1. BoB,4.0,名家隨筆,三島由紀夫《小說家的休日時光》，正典作家日記體隨筆,推測,,2026-04-10 04:07:14.914613
帶著希羅多德去旅行,Ryszard Kapuściński,#中譯、1. non-fiction/散文,4.0,領域重要作品,波蘭最重要新聞文學作家，結合希羅多德與自身記者見聞，報導文學重要作品 (Travels with Herodotus),推測,,2026-04-14 04:28:59.045213
烏鴉六人組,Leigh Bardugo,#台版、1. fiction,3.0,暢銷佳作,Goodreads 讀者票選奇幻最愛，YA 奇幻商業成功，非文學經典 (Six of Crows),推測,,2026-04-14 04:28:59.153192
該隱與亞伯,Jeffrey Archer,#台版、1. fiction,3.0,暢銷佳作,全球銷量逾 3000 萬冊，商業小說代表作，文學評價不高，屬通俗類型小說 (Kane and Abel),推測,,2026-04-14 04:28:59.233197
時間的皺摺,Madeleine L'Engle,#台版、1. fiction,5.0,文學正典,1963 紐伯瑞獎，Time 百大青少年小說，兒少科幻奇幻 60 年不衰正典 (A Wrinkle in Time),推測,,2026-04-14 04:29:11.272340
小說的藝術,Henry James,#中譯、1. theorie litteraire,5.0,學科經典,1884 發表於 Longman's Magazine，小說理論奠基之作，確立小說為嚴肅藝術形式，影響 Lubbock、Booth 等後世敘事理論家,推測,,2026-04-14 05:47:53.012388
五張面具的微笑,中山七里,#台版、1. fiction,3.0,音樂推理系列,中山七里岬洋介系列，娛樂性佳,推測,skim,2026-04-17 04:54:36.018357
再會貝多芬,中山七里,#台版、1. fiction,3.0,音樂推理系列,中山七里岬洋介系列，娛樂性佳,推測,read,2026-04-17 04:54:36.070237
永遠的蕭邦,中山七里,#台版、1. fiction,3.0,音樂推理系列,中山七里岬洋介系列，娛樂性佳,推測,read,2026-04-17 04:54:36.112149
邂逅貝多芬,中山七里,#台版、1. fiction,3.0,音樂推理系列,中山七里岬洋介系列，娛樂性佳,推測,,2026-04-17 04:54:36.151185
晚安，拉赫曼尼諾夫,中山七里,#台版、1. fiction,3.0,音樂推理系列,中山七里岬洋介系列，娛樂性佳,推測,read,2026-04-17 04:54:36.201330
謀殺的解析,Jed Rubenfeld,#中譯、1. fiction、#PDF,3.0,暢銷佳作,英美暢銷推理小說，以佛洛伊德為主角，文學評價普通，屬高品質通俗驚悚 (The Interpretation of Murder),推測,,2026-04-20 06:06:42.380770
《荒涼山莊》評論集 | Critical essays on Charles Dickens's Bleak House,Elliot L. Gilbert,#中譯、1. theorie litteraire,4.0,學術佳作,G.K. Hall 英國文學批評系列,推測,,2026-05-02 07:59:13.161271
世仇的女兒,Jeffery Archer,#台版、1. fiction,2.0,流行暢銷,Kane and Abel 續集，全球商業暢銷作家，但文學評價不高，屬通俗類型小說,推測,,2026-05-02 07:59:41.192027
世界盡頭的咖啡館,John Strelecky,#中譯、1. fiction,2.0,流行暢銷,全球銷量逾 1200 萬冊，歐洲年度暢銷書，但文學與學術評價極低,推測,read,2026-05-02 07:59:48.610609
書寫啟蒙：改變歐洲的十二部經典,Gary Kates,#中譯、1. BoB,4.0,學術佳作,Bloomsbury 學術出版，Pomona College 教授著作，啟蒙運動書籍史創新研究,推測,,2026-05-02 07:59:48.833017
再見了，德彪西,中山七里,#台版、1. fiction,3.0,音樂推理出道作,このミス大賞出道作《再見，德布西》，系列起點,推測,read,2026-05-02 07:59:48.990394
十一種孤獨：理查．葉慈經典短篇小說集,Richard Yates,#台版、1. classic,4.0,領域重要作品,紐約時報譽為紐約版《都柏林人》，影響 Carver 等作家，文學界經典短篇集,推測,,2026-05-02 07:59:55.885156
伊甸園東,John Steinbeck,#台版、1. classic,5.0,文學正典,Steinbeck 自認最重要作品，諾貝爾文學獎得主代表作，美國文學經典,推測,,2026-05-02 07:59:55.914684
壁花少年,Stephen Chbosky,#台版、1. fiction,3.0,暢銷佳作,NPR 百大青少年小說第 16 名，ALA 推薦書，文學評價褒貶不一,推測,,2026-05-02 08:00:07.068287
吉姆爺,Joseph Conrad,#台版、1. classic,5.0,文學正典,Conrad 代表作之一，現代主義小說里程碑，文學系必讀經典,推測,,2026-05-02 08:00:07.707977
坎特伯里故事集（上、下）,Geoffrey Chaucer,#台版、1. classic、📚fundamental reading list,5.0,文學正典,英語文學奠基之作，西方正典核心，中世紀文學最高成就,推測,,2026-05-02 08:00:08.060421
思考上瘾,齋藤孝,#中譯、4. self-dev,3.0,閱讀勵志,齋藤孝思考論，量產型實用書,推測,skim,2026-05-02 08:00:32.730889
眼與心,Maurice Merleau-Ponty,#台版、2. philosophy,5.0,哲學正典,梅洛龐蒂最後發表的哲學論文，現象學美學核心文本，哲學系必讀,推測,,2026-05-02 08:00:32.951179
永別書,張亦絢,#台版、1. fiction,4.0,台灣同志文學重要作,張亦絢代表長篇，台灣同志文學重要作品,推測,,2026-05-02 08:00:33.081969
源氏物语,紫式部| 林文月,#台版、1. classic,5.0,文學正典,Claude responded: 「世界文學史上第一部長篇小說，日本文學最高經典，UNESCO 世界遺產級作品」「世界文學史上第一部長篇小說，日本文學最高經典，UNESCO 世界遺產級作品」,推測,,2026-05-02 08:00:33.199198
第 13 個故事,Diane Setterfield,#台版、1. fiction,3.0,暢銷佳作,紐約時報即時第一名暢銷書，38 國出版逾 300 萬冊，哥德類型娛樂小說,推測,,2026-05-02 08:00:33.499717
布登勃魯克家族,Thomas Mann,#台版、1. classic,5.0,文學正典,1929 諾貝爾文學獎主要授獎作品，Faulkner 譽為 20 世紀最偉大小說,推測,,2026-05-02 08:00:41.568326
西洋哲學史,Bertrand Russell,#台版、2. philosophy,5.0,學科經典,20 世紀最暢銷哲學書，1950 諾貝爾文學獎引用作品，哲學入門正典,推測,,2026-05-02 08:00:41.745032
輸掉時間戰爭的方法,Amal El-Mohtar| Max Gladstone,#台版、1. fiction,4.0,領域重要作品,囊括 Hugo、Nebula、Locus 最佳中篇三大獎，科幻類年度標竿作品,推測,,2026-05-02 08:00:42.098777
偽幣製造者,André Gide,#台版、1. classic,5.0,文學正典,Gide 唯一自認的「小說」，1947 諾貝爾文學獎得主代表作，西方正典之列,推測,,2026-05-02 08:00:42.925503
一無所有,Ursula K. Le Guin,#台版、1. fiction,5.0,科幻文學正典,勒瑰恩代表作，雨果獎與星雲獎雙料得主，社會科幻經典之作 (The Dispossessed),推測,,2026-05-07 08:28:10.732888
倒霉的人類學家,Nigel Barley,#中譯、2. sociology/science,4.0,人類學普及經典,巴利的人類學田野詼諧紀實，被廣泛用作人類學入門讀物，學界與大眾評價皆高 (The Innocent Anthropologist),推測,,2026-05-07 08:28:10.766220
窮途，墨路,Paul Auster,#中譯、1. bio,4.0,美國後現代文學重要作家作品,保羅·奧斯特為美國重要後現代小說家，作品被廣泛討論研究，多次入圍重要文學獎項,推測,,2026-05-07 08:28:10.825000
魔術師,Colm Tóibín,#中譯、1. fiction,4.0,愛爾蘭重要作家作品,托賓代表作之一，描繪湯瑪斯·曼一生，入圍2021布克獎長名單，作者為愛爾蘭當代重要小說家 (The Magician),推測,,2026-05-07 08:28:10.861223
寧靜海的旅人,Emily St. John Mandel,#台版、1. fiction,4.0,暢銷科幻小說,孟德爾《如果我們的世界消失》作者新作，紐約時報暢銷書，科幻文學評論界好評 (Sea of Tranquility),推測,,2026-05-17 06:09:59.374595
祕密中的祕密,Dan Brown,#台版、1. fiction,3.0,暢銷驚悚小說,丹·布朗2025年新作，延續蘭登教授系列，商業暢銷但文學評價普通 (The Secret of Secrets),推測,read,2026-05-17 06:09:59.678529
生命不息,Kate Atkinson,#台版、1. fiction,4.0,英國重要作家作品,艾特金森代表作之一，入圍多項英國重要文學獎，當代英國文學重要作品 (Life After Life),推測,,2026-05-17 06:09:59.790656
希臘人左巴,Nikos Kazantzakis,#台版、1. classic、#PDF,5.0,希臘文學正典,卡贊扎基斯代表作，希臘現代文學最重要作品之一，作者多次獲諾貝爾文學獎提名 (Zorba the Greek),推測,,2026-05-17 06:09:59.821657
漫長的星期六,George Steiner & Laure Adler,#中譯、1. BoB,4.0,重要文學評論家對談集,史坦納為當代重要文學與文化評論家，此書為其晚年深度對談，學界評價高 (A Long Saturday),推測,,2026-05-17 06:09:59.866349
未經刪節,Diana Athill,#中譯、1. BoB,4.0,英國重要編輯回憶錄,阿西爾為傳奇出版編輯，此回憶錄獲英國書評界高度讚譽，曾獲科斯塔傳記獎 (Stet: An Editor's Life),推測,,2026-05-17 06:09:59.954656
巴黎文學地圖,Mike Gerrard,#中譯、1. BoB,2.0,文學旅遊參考書,布魯姆文學地圖系列之一，屬實用旅遊參考讀物，非原創學術或文學作品,推測,,2026-05-17 06:10:00.216743
假如鏡子欺騙了我,Jia Tolentino,#中譯、1. non-fiction/散文,4.0,獲獎散文集/重要文化評論,托倫蒂諾散文集獲多項年度最佳書籍榜，被視為當代重要文化評論作品 (Trick Mirror),推測,,2026-05-17 06:10:14.612044
列維納斯與「書」的問題：他人的面容與「歌中之歌」 (三聯·哈佛燕京學術叢書),劉文瑾,#中譯、1. theorie litteraire,4.0,小眾學術,三聯·哈佛燕京學術叢書，列維納斯研究專著,推測,,2026-05-17 06:10:14.691499
如此蒼白的心,Javier Marías,#中譯、1. fiction,5.0,西班牙文學重要獎項作品,馬里亞斯代表作，1997年國際IMPAC都柏林文學獎得主，西班牙當代文學最重要作品之一 (A Heart So White),推測,,2026-05-17 06:10:14.715267
倫敦文學地圖,Donna Dailey & John Tomedy,#中譯、1. BoB,2.0,文學旅遊參考書,布魯姆文學地圖系列之一，屬實用旅遊參考讀物，非原創學術或文學作品,推測,,2026-05-17 06:10:14.944039
天才的編輯：麥克斯·珀金斯與一個文學時代,A. Scott Berg,#中譯、1. BoB,5.0,美國國家圖書獎作品,柏格傳記代表作，1979年美國國家圖書獎得主，記述傳奇編輯柏金斯與費茨傑拉德、海明威等作家關係 (Max Perkins: Editor of Genius),推測,TBR,2026-05-17 06:10:15.489161
外國文藝理論叢書 十九世紀英國詩人論詩,劉若端,#中譯、#PDF、1. theorie litteraire,4.0,英國浪漫主義詩學經典文選,收錄華茲華斯、柯勒律治、雪萊等英國浪漫主義詩人論詩文獻，英語文學批評史重要原始文本選編,推測,,2026-05-20 01:28:09.330785
慣習Habitus：輕鬆做好準備，躍向人生顛峰,Doris Märtin,#台版、4. self-dev,3.0,暢銷社會學普及讀物,德國作家瑪汀以布迪厄「慣習」概念延伸的大眾社會學讀物，德國暢銷書，屬普及類非學術原創,推測,,2026-05-20 01:28:09.421778
東京小屋的回憶,中島京子,#台版、1. fiction、#PDF,4.0,直木賞名作,中島京子《東京小屋的回憶》，2010 直木賞受賞作,推測,,2026-05-20 01:28:10.203696
守護者,Tana French,#中譯、1. fiction,4.0,獲獎犯罪小說作家作品,法蘭琪屢獲愛倫坡獎等推理小說大獎，被評為當代最重要犯罪小說作家之一,推測,,2026-05-27 01:28:36.463113
讚美閒散,Bertrand Russell,#中譯、1. non-fiction/散文,5.0,哲學經典隨筆,羅素1932年經典隨筆集，諾貝爾文學獎得主代表作之一，至今仍是工作倫理批判的重要文本 (In Praise of Idleness),推測,,2026-06-20 08:20:17.142474
閣樓裡的骷髏,Judy Penz Sheluk,#台版、1. fiction,2.0,類型小說/小眾推理,加拿大推理作家系列小說，屬大眾娛樂讀物，未見學術或重要獎項認可,推測,,2026-06-20 08:20:17.344697
